"bottleneck_size"	"Log_Likelihood"	"pair"
79	-3.31420622785798	56
80	-3.34309548279401	56
81	-3.37177690863191	56
82	-3.40025378057498	56
83	-3.42852932087178	56
84	-3.45660669940818	56
85	-3.4844890343102	56
86	-3.51217939255633	56
87	-3.53968079059812	56
88	-3.56699619498804	56
89	-3.59412852301338	56
90	-3.62108064333537	56
91	-3.64785537663244	56
92	-3.67445549624681	56
93	-3.70088372883354	56
94	-3.72714275501126	56
95	-3.75323521001376	56
96	-3.77916368434189	56
97	-3.80493072441497	56
98	-3.8305388332212	56
99	-3.85599047096637	56
100	-3.88128805572051	56
101	-3.90643396406182	56
102	-3.93143053171748	56
103	-3.95628005420093	56
104	-3.98098478744513	56
105	-4.0055469484316	56
106	-4.02996871581466	56
107	-4.0542522305408	56
108	-4.07839959646266	56
109	-4.10241288094756	56
110	-4.12629411548023	56
111	-4.15004529625946	56
112	-4.17366838478866	56
113	-4.19716530845998	56
114	-4.22053796113185	56
115	-4.24378820369993	56
116	-4.26691786466116	56
117	-4.28992874067096	56
118	-4.31282259709333	56
119	-4.33560116854393	56
120	-4.35826615942597	56
121	-4.38081924445881	56
122	-4.4032620691994	56
123	-4.42559625055629	56
124	-4.44782337729646	56
125	-4.46994501054461	56
126	-4.49196268427531	56
127	-4.51387790579764	56
128	-4.53569215623257	56
129	-4.55740689098296	56
130	-4.57902354019636	56
131	-4.60054350922042	56
132	-4.62196817905115	56
133	-4.64329890677395	56
134	-4.66453702599749	56
135	-4.68568384728054	56
136	-4.70674065855165	56
137	-4.72770872552197	56
138	-4.74858929209107	56
139	-4.76938358074588	56
140	-4.79009279295291	56
141	-4.81071810954369	56
142	-4.83126069109354	56
143	-4.85172167829387	56
144	-4.87210219231781	56
145	-4.89240333517958	56
146	-4.91262619008741	56
147	-4.93277182179023	56
148	-4.95284127691815	56
149	-4.97283558431692	56
150	-4.99275575537626	56
151	-5.01260278435233	56
152	-5.03237764868433	56
153	-5.0520813093053	56
154	-5.07171471094732	56
155	-5.09127878244103	56
156	-5.11077443700967	56
157	-5.13020257255771	56
158	-5.1495640719541	56
159	-5.16885980331031	56
160	-5.18809062025313	56
161	-5.20725736219246	56
162	-5.226360854584	56
163	-5.24540190918712	56
164	-5.26438132431778	56
165	-5.28329988509677	56
166	-5.30215836369323	56
167	-5.32095751956357	56
168	-5.33969809968588	56
169	-5.35838083878989	56
170	-5.37700645958258	56
171	-5.39557567296948	56
172	-5.41408917827173	56
173	-5.43254766343913	56
174	-5.4509518052589	56
175	-5.46930226956072	56
176	-5.48759971141762	56
177	-5.50584477534317	56
178	-5.52403809548481	56
179	-5.54218029581353	56
180	-5.56027199030988	56
181	-5.57831378314644	56
182	-5.5963062688667	56
183	-5.61425003256063	56
184	-5.63214565003679	56
185	-5.64999368799112	56
186	-5.66779470417256	56
187	-5.68554924754539	56
188	-5.70325785844849	56
189	-5.72092106875158	56
190	-5.73853940200834	56
191	-5.75611337360666	56
192	-5.773643490916	56
193	-5.79113025343187	56
194	-5.80857415291753	56
195	-5.825975673543	56
196	-5.84333529202136	56
197	-5.86065347774243	56
198	-5.87793069290387	56
199	-5.89516739263979	56
200	-5.91236402514682	56
1	-0.162049423926106	57
2	-0.322425859983208	57
3	-0.481144362055593	57
4	-0.638221484936847	57
5	-0.79367520646189	57
6	-0.947524842838574	57
7	-1.09979095823319	57
8	-1.25049526970119	57
9	-1.39966054856904	57
10	-1.54731051936648	57
11	-1.69346975738168	57
12	-1.83816358586768	57
13	-1.98141797386815	57
14	-2.1232594355585	57
15	-2.26371493191468	57
16	-2.40281177543278	57
17	-2.54057753852692	57
18	-2.67703996613668	57
19	-2.81222689297811	57
20	-2.94616616577817	57
21	-3.07888557074191	57
22	-3.21041276641638	57
23	-3.34077522203683	57
24	-3.47000016136947	57
25	-3.59811451200113	57
26	-3.72514485997132	57
27	-3.85111740959398	57
28	-3.97605794827738	57
29	-4.09999181611823	57
30	-4.22294388002129	57
31	-4.34493851207768	57
32	-4.46599957192252	57
33	-4.58615039278564	57
34	-4.70541377094699	57
35	-4.82381195830962	57
36	-4.94136665780885	57
37	-5.05809902138369	57
38	-5.17402965024697	57
39	-5.28917859720277	57
40	-5.40356537077276	57
41	-5.51720894090745	57
42	-5.63012774607316	57
43	-5.74233970152028	57
44	-5.85386220855384	57
45	-5.96471216464191	57
46	-6.07490597421192	57
47	-6.18445955999912	57
48	-6.29338837482441	57
49	-6.40170741369179	57
50	-6.50943122610723	57
51	-6.61657392853238	57
52	-6.72314921689634	57
53	-6.82917037909877	57
54	-6.93465030744621	57
55	-7.0396015109715	57
56	-7.14403612759366	57
57	-7.24796593608211	57
58	-7.3514023677952	57
59	-7.45435651816826	57
60	-7.55683915793137	57
61	-7.65886074404116	57
62	-7.76043143031468	57
63	-7.86156107775694	57
64	-7.96225926457647	57
65	-8.06253529588562	57
66	-8.16239821308487	57
67	-8.26185680293212	57
68	-8.3609196062993	57
69	-8.4595949266205	57
70	-8.55789083803649	57
71	-8.65581519324165	57
72	-8.75337563104009	57
73	-8.85057958361832	57
74	-8.94743428354219	57
75	-9.04394677048633	57
76	-9.1401238977046	57
77	-9.23597233824988	57
78	-9.33149859095216	57
79	-9.42670898616327	57
80	-9.52160969127723	57
81	-9.61620671603441	57
82	-9.71050591761825	57
83	-9.80451300555248	57
84	-9.89823354640722	57
85	-9.99167296832156	57
86	-10.0848365653505	57
87	-10.1777295016432	57
88	-10.2703568154608	57
89	-10.3627234230392	57
90	-10.4548341223044	57
91	-10.546693596447	57
92	-10.6383064173616	57
93	-10.7296770489568	57
94	-10.8208098503418	57
95	-10.9117090788954	57
96	-11.0023788932215	57
97	-11.0928233559974	57
98	-11.1830464367185	57
99	-11.2730520143444	57
100	-11.3628438798507	57
101	-11.4524257386908	57
102	-11.5418012131712	57
103	-11.630973844744	57
104	-11.7199470962211	57
105	-11.8087243539114	57
106	-11.8973089296873	57
107	-11.9857040629802	57
108	-12.0739129227109	57
109	-12.1619386091549	57
110	-12.2497841557481	57
111	-12.3374525308326	57
112	-12.4249466393475	57
113	-12.5122693244648	57
114	-12.5994233691745	57
115	-12.6864114978191	57
116	-12.7732363775809	57
117	-12.8599006199237	57
118	-12.9464067819898	57
119	-13.0327573679549	57
120	-13.1189548303422	57
121	-13.2050015712973	57
122	-13.2908999438256	57
123	-13.3766522529924	57
124	-13.462260757089	57
125	-13.5477276687645	57
126	-13.633055156125	57
127	-13.7182453438016	57
128	-13.803300313988	57
129	-13.8882221074488	57
130	-13.9730127244996	57
131	-14.05767412596	57
132	-14.1422082340799	57
133	-14.226616933441	57
134	-14.3109020718328	57
135	-14.3950654611053	57
136	-14.4791088779991	57
137	-14.5630340649525	57
138	-14.6468427308872	57
139	-14.7305365519736	57
140	-14.8141171723755	57
141	-14.8975862049754	57
142	-14.9809452320803	57
143	-15.0641958061104	57
144	-15.1473394502685	57
145	-15.2303776591931	57
146	-15.3133118995948	57
147	-15.3961436108754	57
148	-15.4788742057327	57
149	-15.5615050707487	57
150	-15.6440375669642	57
151	-15.7264730304378	57
152	-15.8088127727914	57
153	-15.8910580817428	57
154	-15.9732102216237	57
155	-16.0552704338859	57
156	-16.1372399375951	57
157	-16.2191199299117	57
158	-16.3009115865607	57
159	-16.3826160622897	57
160	-16.4642344913159	57
161	-16.5457679877626	57
162	-16.6272176460843	57
163	-16.7085845414824	57
164	-16.7898697303107	57
165	-16.8710742504711	57
166	-16.9521991217999	57
167	-17.0332453464447	57
168	-17.1142139092333	57
169	-17.1951057780323	57
170	-17.275921904099	57
171	-17.3566632224234	57
172	-17.4373306520636	57
173	-17.5179250964723	57
174	-17.5984474438167	57
175	-17.6788985672895	57
176	-17.7592793254145	57
177	-17.8395905623438	57
178	-17.9198331081485	57
179	-18.0000077791031	57
180	-18.0801153779628	57
181	-18.160156694235	57
182	-18.240132504444	57
183	-18.3200435723905	57
184	-18.3998906494043	57
185	-18.4796744745919	57
186	-18.5593957750783	57
187	-18.6390552662435	57
188	-18.7186536519533	57
189	-18.7981916247854	57
190	-18.8776698662502	57
191	-18.9570890470065	57
192	-19.0364498270728	57
193	-19.1157528560339	57
194	-19.1949987732422	57
195	-19.2741882080155	57
196	-19.35332177983	57
197	-19.4324000985088	57
198	-19.511423764407	57
199	-19.5903933685919	57
200	-19.6693094930196	57
1	-0.127729810541439	58
2	-0.254161668412479	58
3	-0.379306261407851	58
4	-0.503174818854729	58
5	-0.625779087692196	58
6	-0.747131307725092	58
7	-0.867244186171075	58
8	-0.986130871620262	58
9	-1.10380492752633	58
10	-1.22028030534664	58
11	-1.33557131744677	58
12	-1.4496926098818	58
13	-1.56265913516304	58
14	-1.67448612511446	58
15	-1.78518906391832	58
16	-1.89478366144383	58
17	-2.00328582694699	58
18	-2.11071164322367	58
19	-2.21707734129126	58
20	-2.3223992756681	58
21	-2.42669390031266	58
22	-2.52997774527809	58
23	-2.63226739413104	58
24	-2.73357946217671	58
25	-2.83393057552597	58
26	-2.93333735103392	58
27	-3.03181637713328	58
28	-3.12938419558005	58
29	-3.22605728412362	58
30	-3.3218520401081	58
31	-3.41678476500696	58
32	-3.5108716498884	58
33	-3.60412876180483	58
34	-3.6965720310962	58
35	-3.78821723959296	58
36	-3.87908000970216	58
37	-3.96917579435659	58
38	-4.0585198678053	58
39	-4.14712731722102	58
40	-4.2350130350989	58
41	-4.32219171241893	58
42	-4.40867783254387	58
43	-4.49448566582282	58
44	-4.57962926487068	58
45	-4.66412246049262	58
46	-4.74797885822293	58
47	-4.83121183544718	58
48	-4.91383453907697	58
49	-4.99585988374675	58
50	-5.07730055050246	58
51	-5.15816898595243	58
52	-5.23847740185146	58
53	-5.31823777508979	58
54	-5.39746184805938	58
55	-5.47616112937077	58
56	-5.55434689489482	58
57	-5.63203018910425	58
58	-5.70922182669128	58
59	-5.78593239443829	58
60	-5.8621722533196	58
61	-5.9379515408135	58
62	-6.01328017340454	58
63	-6.08816784925722	58
64	-6.16262405104308	58
65	-6.23665804890432	58
66	-6.31027890353789	58
67	-6.38349546938496	58
68	-6.45631639791174	58
69	-6.5287501409682	58
70	-6.6008049542124	58
71	-6.67248890058873	58
72	-6.74380985384936	58
73	-6.81477550210872	58
74	-6.88539335142179	58
75	-6.95567072937751	58
76	-7.02561478869938	58
77	-7.09523251084581	58
78	-7.16453070960372	58
79	-7.23351603466889	58
80	-7.30219497520766	58
81	-7.3705738633948	58
82	-7.43865887792277	58
83	-7.50645604747843	58
84	-7.57397125418305	58
85	-7.64121023699257	58
86	-7.70817859505488	58
87	-7.77488179102159	58
88	-7.84132515431173	58
89	-7.90751388432563	58
90	-7.97345305360695	58
91	-8.03914761095145	58
92	-8.10460238446129	58
93	-8.1698220845437	58
94	-8.23481130685329	58
95	-8.29957453517724	58
96	-8.364116144263	58
97	-8.42844040258818	58
98	-8.4925514750723	58
99	-8.55645342573064	58
100	-8.62015022027001	58
101	-8.68364572862685	58
102	-8.74694372744783	58
103	-8.81004790251341	58
104	-8.87296185110478	58
105	-8.93568908431482	58
106	-8.99823302930357	58
107	-9.060597031499	58
108	-9.12278435674371	58
109	-9.18479819338845	58
110	-9.2466416543331	58
111	-9.3083177790161	58
112	-9.36982953535312	58
113	-9.43117982162597	58
114	-9.49237146832247	58
115	-9.55340723992844	58
116	-9.61428983667262	58
117	-9.67502189622551	58
118	-9.73560599535307	58
119	-9.79604465152629	58
120	-9.85634032448763	58
121	-9.91649541777511	58
122	-9.97651228020532	58
123	-10.036393207316	58
124	-10.0961404427692	58
125	-10.1557561797166	58
126	-10.2152425621264	58
127	-10.2746016860746	58
128	-10.3338356010003	58
129	-10.3929463109259	58
130	-10.4519357756445	58
131	-10.5108059118729	58
132	-10.5695585943742	58
133	-10.6281956570474	58
134	-10.6867188939882	58
135	-10.745130060519	58
136	-10.8034308741908	58
137	-10.8616230157565	58
138	-10.9197081301179	58
139	-10.9776878272449	58
140	-11.0355636830702	58
141	-11.093337240358	58
142	-11.1510100095489	58
143	-11.208583469581	58
144	-11.2660590686876	58
145	-11.3234382251735	58
146	-11.3807223281685	58
147	-11.4379127383605	58
148	-11.4950107887078	58
149	-11.552017785132	58
150	-11.6089350071905	58
151	-11.6657637087314	58
152	-11.7225051185295	58
153	-11.779160440905	58
154	-11.8357308563242	58
155	-11.8922175219848	58
156	-11.9486215723837	58
157	-12.00494411987	58
158	-12.0611862551823	58
159	-12.1173490479712	58
160	-12.1734335473073	58
161	-12.2294407821757	58
162	-12.2853717619564	58
163	-12.3412274768919	58
164	-12.3970088985416	58
165	-12.4527169802243	58
166	-12.5083526574485	58
167	-12.5639168483306	58
168	-12.6194104540023	58
169	-12.6748343590068	58
170	-12.7301894316842	58
171	-12.7854765245465	58
172	-12.8406964746427	58
173	-12.8958501039143	58
174	-12.9509382195404	58
175	-13.0059616142749	58
176	-13.0609210667736	58
177	-13.1158173419135	58
178	-13.1706511911028	58
179	-13.2254233525834	58
180	-13.2801345517253	58
181	-13.3347855013129	58
182	-13.3893769018243	58
183	-13.4439094417032	58
184	-13.4983837976232	58
185	-13.5528006347463	58
186	-13.6071606069735	58
187	-13.6614643571899	58
188	-13.715712517503	58
189	-13.769905709475	58
190	-13.8240445443493	58
191	-13.878129623271	58
192	-13.9321615375019	58
193	-13.9861408686303	58
194	-14.040068188775	58
195	-14.0939440607847	58
196	-14.147769038432	58
197	-14.2015436666028	58
198	-14.2552684814807	58
199	-14.3089440107273	58
200	-14.3625707736577	58
1	-0.60165692402505	59
2	-1.19688450985643	59
3	-1.78575143351197	59
4	-2.3683388874987	59
5	-2.94473981113235	59
6	-3.51505802601499	59
7	-4.07940729453726	59
8	-4.63791032005034	59
9	-5.19069770751722	59
10	-5.73790690304456	59
11	-6.27968112978125	59
12	-6.81616833632905	59
13	-7.34752017213879	59
14	-7.87389100245925	59
15	-8.39543697336121	59
16	-8.91231513526495	59
17	-9.42468263133438	59
18	-9.93269595513066	59
19	-10.4365102800941	59
20	-10.936278861783	59
21	-11.4321525123645	59
22	-11.9242791456398	59
23	-12.4128033898901	59
24	-12.897866265051	59
25	-13.3796049201393	59
26	-13.8581524264572	59
27	-14.3336376218547	59
28	-14.8061850012335	59
29	-15.2759146484811	59
30	-15.7429422051353	59
31	-16.2073788712554	59
32	-16.6693314342115	59
33	-17.1289023213775	59
34	-17.5861896730119	59
35	-18.0412874319208	59
36	-18.4942854468172	59
37	-18.9452695865995	59
38	-19.3943218630768	59
39	-19.8415205599569	59
40	-20.2869403661842	59
41	-20.7306525119676	59
42	-21.1727249060709	59
43	-21.6132222731501	59
44	-22.0522062901131	59
45	-22.489735720649	59
46	-22.9258665472282	59
47	-23.3606521000072	59
48	-23.7941431821927	59
49	-24.2263881915208	59
50	-24.6574332375987	59
51	-25.0873222549305	59
52	-25.5160971115155	59
53	-25.9437977129627	59
54	-26.3704621021119	59
55	-26.7961265541876	59
56	-27.2208256675479	59
57	-27.6445924501117	59
58	-28.0674584015714	59
59	-28.4894535915104	59
60	-28.9106067335605	59
61	-29.33094525574	59
62	-29.7504953671201	59
63	-30.1692821209714	59
64	-30.5873294745422	59
65	-31.0046603456222	59
66	-31.4212966660422	59
67	-31.837259432259	59
68	-32.2525687531704	59
69	-32.6672438953026	59
70	-33.0813033255068	59
71	-33.4947647512969	59
72	-33.9076451589559	59
73	-34.3199608495331	59
74	-34.7317274728483	59
75	-35.1429600596143	59
76	-35.5536730517839	59
77	-35.9638803312226	59
78	-36.373595246801	59
79	-36.7828306399996	59
80	-37.19159886911	59
81	-37.5999118321145	59
82	-38.007780988321	59
83	-38.4152173788242	59
84	-38.8222316458628	59
85	-39.2288340511361	59
86	-39.6350344931403	59
87	-40.0408425235827	59
88	-40.4462673629262	59
89	-40.8513179151147	59
90	-41.2560027815278	59
91	-41.6603302742083	59
92	-42.064308428405	59
93	-42.4679450144701	59
94	-42.8712475491479	59
95	-43.2742233062906	59
96	-43.6768793270319	59
97	-44.079222429452	59
98	-44.4812592177593	59
99	-44.8829960910195	59
100	-45.2844392514545	59
101	-45.6855947123372	59
102	-46.0864683055036	59
103	-46.4870656885034	59
104	-46.8873923514089	59
105	-47.2874536233019	59
106	-47.6872546784546	59
107	-48.0868005422216	59
108	-48.4860960966596	59
109	-48.8851460858873	59
110	-49.2839551212016	59
111	-49.6825276859605	59
112	-50.0808681402476	59
113	-50.4789807253275	59
114	-50.8768695679038	59
115	-51.2745386841898	59
116	-51.6719919838021	59
117	-52.0692332734845	59
118	-52.4662662606728	59
119	-52.8630945569065	59
120	-53.259721681097	59
121	-53.656151062658	59
122	-54.0523860445053	59
123	-54.4484298859326	59
124	-54.8442857653692	59
125	-55.2399567830252	59
126	-55.6354459634299	59
127	-56.0307562578677	59
128	-56.425890546718	59
129	-56.8208516417015	59
130	-57.2156422880387	59
131	-57.6102651665247	59
132	-58.0047228955234	59
133	-58.3990180328848	59
134	-58.7931530777902	59
135	-59.1871304725265	59
136	-59.580952604195	59
137	-59.9746218063557	59
138	-60.3681403606109	59
139	-60.761510498131	59
140	-61.1547344011246	59
141	-61.5478142042548	59
142	-61.9407519960052	59
143	-62.3335498199971	59
144	-62.72620967626	59
145	-63.1187335224567	59
146	-63.5111232750671	59
147	-63.9033808105292	59
148	-64.2955079663422	59
149	-64.6875065421309	59
150	-65.0793783006747	59
151	-65.4711249689012	59
152	-65.8627482388468	59
153	-66.2542497685856	59
154	-66.645631183127	59
155	-67.0368940752844	59
156	-67.4280400065149	59
157	-67.8190705077327	59
158	-68.2099870800954	59
159	-68.6007911957655	59
160	-68.9914842986481	59
161	-69.3820678051047	59
162	-69.7725431046448	59
163	-70.1629115605961	59
164	-70.553174510754	59
165	-70.9433332680106	59
166	-71.3333891209653	59
167	-71.7233433345157	59
168	-72.1131971504322	59
169	-72.5029517879134	59
170	-72.8926084441272	59
171	-73.2821682947335	59
172	-73.6716324943934	59
173	-74.0610021772626	59
174	-74.4502784574703	59
175	-74.8394624295847	59
176	-75.228555169065	59
177	-75.6175577327	59
178	-76.006471159035	59
179	-76.3952964687859	59
180	-76.7840346652421	59
181	-77.172686734658	59
182	-77.5612536466337	59
183	-77.949736354485	59
184	-78.3381357956033	59
185	-78.7264528918055	59
186	-79.1146885496752	59
187	-79.5028436608933	59
188	-79.890919102561	59
189	-80.2789157375131	59
190	-80.6668344146241	59
191	-81.0546759691049	59
192	-81.442441222793	59
193	-81.830130984434	59
194	-82.2177460499564	59
195	-82.6052872027392	59
196	-82.9927552138723	59
197	-83.3801508424106	59
198	-83.7674748356215	59
199	-84.154727929226	59
200	-84.5419108476335	59
1	0	60
2	0	60
3	0	60
4	0	60
5	0	60
6	0	60
7	0	60
8	0	60
9	0	60
10	0	60
11	0	60
12	0	60
13	0	60
14	0	60
15	0	60
16	0	60
17	0	60
18	0	60
19	0	60
20	0	60
21	0	60
22	0	60
23	0	60
24	0	60
25	0	60
26	0	60
27	0	60
28	0	60
29	0	60
30	0	60
31	0	60
32	0	60
33	0	60
34	0	60
35	0	60
36	0	60
37	0	60
38	0	60
39	0	60
40	0	60
41	0	60
42	0	60
43	0	60
44	0	60
45	0	60
46	0	60
47	0	60
48	0	60
49	0	60
50	0	60
51	0	60
52	0	60
53	0	60
54	0	60
55	0	60
56	0	60
57	0	60
58	0	60
59	0	60
60	0	60
61	0	60
62	0	60
63	0	60
64	0	60
65	0	60
66	0	60
67	0	60
68	0	60
69	0	60
70	0	60
71	0	60
72	0	60
73	0	60
74	0	60
75	0	60
76	0	60
77	0	60
78	0	60
79	0	60
80	0	60
81	0	60
82	0	60
83	0	60
84	0	60
85	0	60
86	0	60
87	0	60
88	0	60
89	0	60
90	0	60
91	0	60
92	0	60
93	0	60
94	0	60
95	0	60
96	0	60
97	0	60
98	0	60
99	0	60
100	0	60
101	0	60
102	0	60
103	0	60
104	0	60
105	0	60
106	0	60
107	0	60
108	0	60
109	0	60
110	0	60
111	0	60
112	0	60
113	0	60
114	0	60
115	0	60
116	0	60
117	0	60
118	0	60
119	0	60
120	0	60
121	0	60
122	0	60
123	0	60
124	0	60
125	0	60
126	0	60
127	0	60
128	0	60
129	0	60
130	0	60
131	0	60
132	0	60
133	0	60
134	0	60
135	0	60
136	0	60
137	0	60
138	0	60
139	0	60
140	0	60
141	0	60
142	0	60
143	0	60
144	0	60
145	0	60
146	0	60
147	0	60
148	0	60
149	0	60
150	0	60
